"Price","PostedBy","UnCon","RERA","NoR","ToP","Size","RtM","RoN","Longitude","Latitude","NoS","NoP"
"700","Owner",0,0,3,"BHK","1500.214316",1,1,30.362597,78.067294,2,2
"827","Dealer",0,0,2,"BHK","989.4711654",1,1,24.69028,78.41889,2,2
"748","Dealer",1,1,2,"BHK","998.3982915",0,1,19.2836,72.8675,2,2
"350","Owner",0,0,3,"BHK","1489.995743",1,1,26.532207,75.520538,2,2
"1300","Dealer",0,0,2,"BHK","1121.94701",1,1,19.110415,73.001447,2,2
"300","Owner",0,0,2,"BHK","968.6793671",1,1,27.18,78.02,4,2
"680","Owner",0,0,2,"BHK","1024.868124",1,1,28.644695,77.338956,4,1
"1100","Dealer",0,0,3,"BHK","1577.73953",1,1,35,136,1,2
"1300","Dealer",0,0,3,"BHK","2220.324509",1,1,32.126322,76.541845,4,3
"670","Owner",0,0,4,"BHK","2000",1,1,12.857176,77.592324,1,4
"670","Dealer",0,0,2,"BHK","781.067848",1,1,18.510418,73.781944,1,2
"2600","Dealer",0,0,3,"BHK","1980.047217",1,1,13.078,80.259,4,3
"330","Owner",0,0,2,"BHK","875.0994431",1,1,19.164548,73.527868,2,1
"900","Dealer",0,0,3,"BHK","1800",1,1,12.87028,74.88056,1,2
"1500","Owner",1,1,3,"BHK","1578.947368",0,1,12.96991,77.59796,4,3
"310","Owner",0,0,2,"BHK","1100.070972",1,1,19.974047,79.317795,1,2
"1100","Dealer",1,1,4,"BHK","3142.857143",0,0,30.73528,76.79111,3,3
"250","Owner",0,0,2,"BHK","1000",1,1,21.105627,71.577255,0,1
"1700","Dealer",0,1,3,"BHK","2070.141257",1,1,28.602325,77.401994,3,2
"990","Dealer",0,1,2,"BHK","1202.039825",1,1,18.52361,73.84778,2,2
"350","Owner",0,1,2,"BHK","1030.017657",1,1,25.468929,78.611136,2,1
"598","Dealer",0,1,2,"BHK","1082.940963",1,1,18.651598,73.735448,1,2
"1000","Dealer",1,1,1,"BHK","434.8771472",0,1,19.161955,72.839616,2,1
"358","Dealer",0,0,3,"BHK","1048.623316",1,1,30.6429,76.8143,1,2
"540","Dealer",0,0,2,"BHK","909.0909091",1,1,24.69028,78.41889,2,1
"410","Owner",0,1,3,"BHK","1608.473911",1,1,23.11485,77.565196,1,3
"1000","Dealer",0,0,2,"BHK","1500.150015",1,1,18.164774,74.580229,1,1
"460","Dealer",0,0,2,"BHK","1046.167842",1,1,22.582439,88.451577,0,2
"350","Owner",0,0,2,"BHK","1060.284762",1,1,12.87028,74.88056,0,2
"110","Dealer",0,0,1,"BHK","649.7341996",1,1,28.162032,76.811066,1,0
"420","Dealer",0,0,3,"BHK","1800.25718",1,1,30.664299,76.817624,1,2
"935","Dealer",1,1,2,"BHK","1252.00857",0,1,18.5438,73.9438,1,2
"325","Owner",0,0,2,"BHK","1069.782752",1,1,22.47,70.07,1,2
"820","Dealer",0,0,2,"BHK","1050.070432",1,1,19.049989,73.077321,2,2
"900","Dealer",0,0,3,"BHK","1550.120565",1,1,28.560719,77.386208,2,3
"700","Dealer",0,0,2,"BHK","858.0534445",1,1,12.985039,77.54383,2,1
"450","Owner",0,0,3,"BHK","1076.297536",1,1,15.28232,73.984963,1,3
"800","Dealer",0,0,2,"BHK","1114.982578",1,1,24.69028,78.41889,1,2
"3000","Dealer",0,1,2,"BHK","834.747767",1,1,19.05444,72.84056,3,1
"330","Owner",0,0,2,"BHK","1500",1,1,21.610509,73.030424,0,2
"210","Owner",0,0,1,"BHK","495.049505",1,1,12.93,80.11,1,0
"1500","Dealer",0,1,1,"BHK","706.4475109",1,1,24.69028,78.41889,2,0
"1600","Dealer",0,0,2,"BHK","1050.006563",1,1,19.1649,72.9608,3,2
"600","Owner",0,0,3,"BHK","1686.340641",1,1,40.9948233,-85.7661219,1,2
"900","Dealer",0,0,3,"BHK","1721.170396",1,1,50.817397,4.42145,1,3
"250","Dealer",0,0,3,"BHK","1400.560224",1,1,22.55,72.9,1,3
"1400","Dealer",1,1,2,"BHK","1101.66824",0,1,19.068492,72.898896,3,1
"745","Dealer",0,1,2,"BHK","1342.826244",1,1,28.542768,77.365736,1,1
"651","Dealer",1,1,3,"BHK","1627.5",0,0,20.353795,85.82102,3,3
"790","Dealer",0,0,1,"BHK","620.0455223",1,1,19.216097,72.821721,4,1
"1000","Dealer",1,1,2,"BHK","560.758145",0,0,24.69028,78.41889,2,1
"2500","Dealer",0,0,3,"BHK","2199.736032",1,1,18.5481,73.8995,4,3
"750","Owner",0,0,2,"BHK","1135.159679",1,1,18.5348,73.9306,1,1
"300","Owner",0,0,3,"BHK","919.9632015",1,1,18.75,73.08,1,2
"450","Owner",1,0,2,"BHK","1050.175029",0,1,12.87028,74.88056,0,2
"180","Owner",0,0,2,"BHK","500",1,1,22.54111,88.33778,2,2
"1200","Dealer",0,0,3,"BHK","1305.625068",1,1,18.142137,74.572831,2,3
"350","Owner",0,0,2,"BHK","1350.308642",1,1,30.660437,76.861517,3,1
"720","Dealer",1,1,2,"BHK","1076.072336",0,1,18.52361,73.84778,1,2
"200","Owner",0,0,1,"BHK","538.2131324",1,1,28.66667,77.41667,1,0
"750","Dealer",0,0,3,"BHK","1267.10593",1,1,22.56972,88.36972,3,3
"470","Dealer",0,0,2,"BHK","1200.20429",1,1,22.310343,73.184153,1,1
"1500","Dealer",0,1,3,"BHK","1467.13615",1,1,12.96991,77.59796,2,2
"215","Owner",0,0,2,"BHK","1200.446678",1,1,20.954757,72.905932,0,2
"1000","Builder",0,1,4,"BHK","1944.012442",1,0,15.553139,73.832486,2,3
"360","Owner",0,0,1,"BHK","595.0413223",1,1,18.437853,73.865268,1,1
"660","Dealer",0,1,2,"BHK","890.0876601",1,1,22.692567,75.84169,4,2
"310","Owner",0,0,2,"BHK","840.1084011",1,1,12.82,77.69,1,1
"678","Dealer",0,0,3,"BHK","1400.826446",1,1,28.392679,77.344375,1,2
"570","Owner",0,0,3,"BHK","1750.076758",1,1,22.288976,73.128222,1,3
"1000","Dealer",0,0,2,"BHK","930.0595238",1,1,19.255098,72.9815265,2,1
"719","Dealer",0,1,2,"BHK","1203.548711",1,1,12.8458,77.6727,2,1
"1000","Owner",0,0,3,"BHK","4500.450045",1,1,26.8626,75.7633,3,2
"180","Owner",0,0,1,"BHK","550.1222494",1,1,28.593566,77.362752,0,0
"502","Dealer",0,0,2,"BHK","1321.052632",1,1,26.832353,75.841749,3,2
"295","Dealer",1,1,1,"BHK","420.3476774",0,1,18.96667,72.83333,0,1
"2800","Dealer",0,0,3,"BHK","2064.135643",1,1,28.5574,77.159,4,3
"1000","Dealer",0,0,3,"BHK","1513.775356",1,1,12.905368,77.580403,2,3
"770","Dealer",1,1,2,"BHK","720.0299233",0,1,24.69028,78.41889,1,1
"235","Owner",0,0,1,"BHK","450.0191498",1,1,22.29691,70.79836,1,1
"950","Dealer",0,0,4,"BHK","2475.247525",1,1,28.587711,77.403123,5,4
"300","Owner",0,0,2,"BHK","759.8784195",1,1,13.009604,80.137124,1,2
"920","Dealer",0,0,2,"BHK","1075.017527",1,1,19.038205,73.06612,4,2
"210","Owner",0,0,2,"BHK","850.2024291",1,1,22.316415,73.202906,0,1
"623","Dealer",1,0,3,"BHK","1304.438861",0,1,23.398893,85.335374,3,3
"1500","Dealer",1,1,2,"BHK","1016.191315",0,1,19.221571,73.042474,2,2
"950","Owner",0,0,4,"BHK","2600.602245",1,1,22.316303,73.152864,2,4
"232","Dealer",1,1,2,"BHK","1260.869565",0,1,28.874383,77.113251,2,2
"1900","Dealer",0,1,3,"BHK","1914.550584",1,1,28.651918,77.348794,4,3
"300","Owner",0,0,2,"BHK","1062.699256",1,1,27.98889,76.38833,0,1
"339","Dealer",1,0,2,"BHK","927.7504105",0,1,12.909715,74.844226,1,1
"1800","Dealer",0,0,2,"BHK","1066.666667",1,1,19.05871,72.89969,3,2
"1700","Dealer",0,1,3,"BHK","2578.101304",1,1,20.029201,73.787918,6,2
"333","Dealer",0,0,2,"BHK","1260.886028",1,1,28.874383,77.113251,0,1
"1100","Dealer",1,1,3,"BHK","1259.734311",0,1,18.96,72.82,1,3
"1300","Owner",0,0,3,"BHK","1850.007115",1,1,12.905368,77.580403,1,2
"700","Dealer",0,1,3,"BHK","1390.268123",1,1,28.6423,77.3445,1,3
"550","Owner",0,0,2,"BHK","1330.108827",1,1,25.135389,75.848139,1,2
"420","Owner",0,0,3,"BHK","1127.214171",1,1,22.101107,88.374433,0,2
"2600","Dealer",0,0,3,"BHK","1159.885796",1,1,12.97038,77.611368,4,3
"500","Dealer",0,1,2,"BHK","1119.068935",1,1,19.075483,82.029995,2,1
"2700","Dealer",0,1,3,"BHK","1595.084776",1,1,19.1615,72.8731,4,3
"512","Dealer",0,0,3,"BHK","1483.198146",1,1,28.9196,76.8972,1,3
"3100","Dealer",0,1,3,"BHK","1960.040465",1,1,19.1759,72.9522,4,2
"2700","Dealer",0,0,3,"BHK","2225.886232",1,1,13.088349,77.391049,5,2
"220","Dealer",0,0,2,"BHK","1000",1,1,21.033401,79.491924,0,1
"780","Dealer",0,0,2,"BHK","1105.128932",1,1,19.038205,73.06612,2,1
"220","Owner",0,0,2,"BHK","949.9136442",1,1,22.7156,73.2927,1,2
"725","Dealer",0,0,3,"BHK","1765.278792",1,1,28.9196,76.8972,1,3
"520","Dealer",0,0,3,"BHK","1800.554017",1,1,28.553374,77.355611,2,3
"900","Owner",0,0,3,"BHK","1230.0123",1,1,12.96991,77.59796,1,2
"1000","Dealer",0,1,3,"BHK","1619.170984",1,1,12.8458,77.6727,2,3
"220","Owner",0,0,1,"BHK","572.0228809",1,1,18.52361,73.84778,1,1
"480","Owner",0,0,2,"BHK","711.0057769",1,1,12.96991,77.59796,2,2
"350","Owner",0,0,2,"BHK","1462.599248",1,1,22.58,88.42,2,2
"5700","Dealer",0,1,3,"BHK","2143.260011",1,1,19.05871,72.89969,9,3
"1700","Dealer",0,0,3,"BHK","1457.226127",1,1,22.54111,88.33778,2,3
"780","Owner",0,0,3,"BHK","1900.121803",1,1,12.9077,77.6755,2,3
"395","Owner",0,1,2,"BHK","900.1823154",1,1,13.184337,77.943705,2,1
"300","Owner",0,0,2,"BHK","849.8583569",1,1,21.069719,79.131094,1,1
"620","Dealer",0,0,2,"BHK","1000",1,1,28.6423,77.3445,1,2
"350","Dealer",1,0,1,"BHK","962.0670698",0,1,22.175748,75.582163,0,1
"285","Dealer",0,1,1,"BHK","680.0286328",1,1,24.6902,78.416,1,0
"160","Dealer",0,0,1,"BHK","449.4382022",1,1,22.5922,88.484911,1,1
"770","Dealer",0,0,2,"BHK","1355.156635",1,1,12.919423,77.522774,1,1
"520","Dealer",0,0,1,"BHK","900.1211702",1,1,18.56,73.91,2,1
"1200","Dealer",0,0,3,"BHK","1823.985408",1,1,30.673383,76.733924,1,3
"800","Owner",0,0,3,"BHK","2400.240024",1,1,22.285717,70.767706,2,3
"125","Owner",0,0,1,"BHK","557.0409982",1,1,22.497621,75.666905,3,0
"520","Dealer",0,0,3,"BHK","1596.071209",1,1,20.353795,85.82102,1,3
"600","Owner",0,0,2,"BHK","1150.086256",1,1,26.28056,73.01583,1,2
"750","Builder",0,0,2,"BHK","937.0314843",1,0,18.097689,74.735239,3,1
"740","Dealer",0,0,3,"BHK","1395.173454",1,1,28.577673,77.389781,2,2
"530","Dealer",0,0,3,"BHK","1877.435352",1,1,22.340396,73.19706,2,2
"430","Dealer",0,1,2,"BHK","1305.007587",1,1,30.662283,76.822397,1,2
"170","Owner",0,0,2,"BHK","965.3605906",1,1,28.2102,76.8606,0,1
"3000","Dealer",0,0,3,"BHK","3344.481605",1,1,28.403138,77.070052,3,3
"1200","Dealer",0,1,3,"BHK","2857.142857",1,1,26.8626,75.7633,1,3
"470","Owner",0,0,2,"BHK","888.133031",1,1,13.129471,80.208888,0,2
"680","Dealer",0,0,2,"BHK","1419.920651",1,1,12.944691,77.627863,3,2
"2500","Dealer",0,0,4,"BHK","3394.43313",1,1,12.9958935,77.761394,2,4
"780","Dealer",0,0,2,"BHK","1140.017539",1,1,18.56,73.91,2,1
"359","Dealer",0,1,2,"BHK","1155.455423",1,1,30.662283,76.822397,0,2
"520","Owner",0,0,3,"BHK","1937.406855",1,1,18.73388,73.091451,2,2
"185","Owner",0,0,2,"BHK","1100.535396",1,1,20.93333,77.75,1,2
"1700","Dealer",0,0,3,"BHK","1907.112407",1,1,13.11389,77.59833,4,2
"1500","Dealer",0,1,3,"BHK","1875",1,0,28.388225,76.946376,4,3
"468","Dealer",0,0,3,"BHK","1231.578947",1,1,12.88784,77.654131,0,2
"450","Owner",0,0,2,"BHK","1309.662398",1,1,12.87028,74.88056,1,2
"2500","Dealer",0,0,4,"BHK","3599.712023",1,1,28.522931,77.357078,2,4
"1200","Dealer",0,1,3,"BHK","1863.064741",1,1,18.558319,73.77588,2,2
"800","Dealer",1,0,2,"BHK","17429.1939",0,1,24.69028,78.41889,2,1
"200","Owner",0,0,2,"BHK","806.1265619",1,1,20.75,78.61667,1,2
"348","Dealer",0,0,1,"BHK","600",1,1,19.245347,73.124577,0,0
"654","Dealer",1,0,2,"BHK","988.9611372",0,1,22.519728,88.38573,3,1
"1400","Dealer",0,1,3,"BHK","1496.525922",1,1,19.18,72.96333,1,3
"2300","Dealer",0,0,3,"BHK","1836.180744",1,1,22.529,88.368,5,2
"185","Owner",0,0,2,"BHK","890.2791145",1,1,22.58,88.42,1,1
"3200","Dealer",0,1,5,"BHK","2750.08594",1,1,24.69028,78.41889,6,4
"399","Dealer",1,1,3,"BHK","1391.69864",0,0,30.73528,76.79111,1,3
"350","Owner",0,0,2,"BHK","1300.148588",1,1,22.31055,73.1695,1,1
"109","Builder",0,0,1,"BHK","422.1533695",1,0,22.75,77.72,1,1
"1100","Dealer",0,1,3,"BHK","950.0777336",1,1,24.69028,78.41889,5,3
"325","Dealer",0,0,2,"BHK","1069.782752",1,1,28.629811,77.434197,0,1
"250","Owner",0,0,2,"BHK","850.0510031",1,1,26.990304,75.784757,3,2
"950","Dealer",0,0,3,"BHK","1600.134748",1,1,28.5688,77.3425,3,3
"920","Dealer",0,0,2,"BHK","1358.936484",1,1,13.0306,77.6485,3,1
"380","Owner",0,1,2,"BHK","1100.173712",1,1,29.914435,78.055308,0,1
"960","Dealer",0,0,3,"BHK","1640.184521",1,1,28.452268,77.288522,2,2
"255","Owner",0,0,1,"BHK","576.0108426",1,1,13.09,80.27,2,1
"260","Owner",0,0,2,"BHK","796.0808328",1,1,22.486821,88.233267,1,2
"569","Dealer",1,1,1,"BHK","258.2138319",0,0,24.69028,78.41889,1,1
"2700","Dealer",0,0,3,"BHK","883.65243",1,1,19.0916,72.8581,5,2
"680","Dealer",0,0,2,"BHK","970.042796",1,1,28.5822,77.3293,3,2
"11000","Dealer",0,0,4,"BHK","3000.054546",1,1,19.1026,72.8243,10,3
"420","Owner",0,0,3,"BHK","1250",1,1,10.03328,76.282571,0,3
"720","Dealer",0,1,3,"BHK","2758.62069",1,1,21.17,72.83,2,3
"280","Dealer",0,0,1,"BHK","410.0161078",1,1,24.6902,78.416,2,1
"1200","Dealer",0,0,3,"BHK","2211.981567",1,1,30.662283,76.822397,3,3
"750","Owner",0,0,3,"BHK","1799.856012",1,1,28.404949,79.454693,2,2
"250","Owner",0,0,1,"BHK","495.049505",1,1,28.506454,77.409568,1,0
"450","Owner",0,0,3,"BHK","960.1024109",1,1,13.138566,80.234522,1,3
"321","Dealer",1,1,2,"BHK","784.64923",0,1,18.96667,72.83333,2,1
"550","Owner",0,0,2,"BHK","1245.189042",1,1,22.788421,86.180615,2,1
"1400","Dealer",1,1,2,"BHK","1055.011304",0,1,19.019169,73.014086,1,1
"320","Dealer",0,1,2,"BHK","1045.068583",1,1,28.340575,77.348933,3,2
"900","Dealer",0,0,3,"BHK","1500",1,1,26.4725,80.33111,1,2
"400","Owner",0,0,1,"BHK","476.0204689",1,1,13.020957,80.152774,1,1
"1300","Dealer",0,0,3,"BHK","2166.666667",1,1,9.930471,76.271273,4,2
"1400","Dealer",0,0,2,"BHK","1320.007543",1,1,12.9407,77.7466,1,2
"450","Dealer",1,0,2,"BHK","1000",0,1,12.957468,77.516563,1,2
"1500","Dealer",0,0,3,"BHK","1767.200754",1,1,12.96991,77.59796,2,2
"980","Dealer",0,0,3,"BHK","1690.238013",1,1,12.96991,77.59796,3,3
"3500","Dealer",1,0,3,"BHK","1422.648565",0,1,19.0201,72.8381,4,3
"470","Owner",0,0,3,"BHK","1260.053619",1,1,23.35556,85.33472,0,3
"780","Owner",0,0,3,"BHK","1702.3134",1,1,22.494831,88.370567,2,2
"410","Owner",0,0,2,"BHK","1219.149569",1,1,11,76.96667,0,1
"470","Dealer",0,0,1,"BHK","687.0340593",1,1,18.975268,73.109062,0,0
"1200","Owner",0,1,3,"BHK","1934.547799",1,1,13.010349,77.712151,3,2
"240","Owner",0,0,3,"BHK","1349.831271",1,1,26.91868,75.750399,0,3
"240","Dealer",0,1,2,"BHK","592.0078934",1,1,28.406388,77.342588,2,2
"213","Dealer",0,0,1,"BHK","500",1,1,19.35269,72.864824,5,0
"1800","Owner",0,0,3,"BHK","2050.113895",1,1,12.9506,77.5952,4,2
"492","Owner",0,0,3,"BHK","1168.923735",1,1,12.88851,80.118479,0,2
"4000","Dealer",0,0,3,"BHK","1200.012",1,1,19.0705,72.8309,5,2
"780","Dealer",0,0,3,"BHK","1418.955794",1,1,12.96991,77.59796,2,2
"520","Dealer",0,1,3,"BHK","1380.042463",1,1,30.662283,76.822397,1,2
"520","Owner",0,0,3,"BHK","1300",1,1,12.96991,77.59796,2,2
"1400","Dealer",0,0,3,"BHK","2002.574739",1,1,12.9958935,77.761394,3,2
"3400","Dealer",1,1,4,"BHK","3236.554022",0,1,28.5679,77.3679,4,3
"240","Owner",0,0,1,"BHK","630.0866369",1,1,9.965611,76.360702,2,1
"305","Dealer",0,0,2,"BHK","1000",1,1,20.230195,85.816005,2,2
"120","Owner",0,1,1,"BHK","489.9959167",1,1,28.75,77.28,0,0
"400","Dealer",0,0,2,"BHK","1075.268817",1,1,28.9196,76.8972,0,2
"418","Dealer",0,0,2,"BHK","873.015873",1,1,13.09,80.27,1,1
"280","Owner",0,0,2,"BHK","1100.196464",1,1,17.7,83.25,2,2
"3100","Dealer",0,1,2,"BHK","1279.405695",1,1,24.69028,78.41889,4,2
"610","Owner",0,0,2,"BHK","1106.074343",1,1,13.177301,77.458221,4,2
"1100","Dealer",0,0,2,"BHK","1218.026797",1,1,12.924893,77.700727,2,2
"1500","Dealer",1,1,2,"BHK","1149.954002",0,1,12.91668,77.59196,4,1
"250","Owner",0,0,2,"BHK","750.0750075",1,1,22.76944,86.18028,0,1
"1600","Dealer",0,0,2,"BHK","1073.033331",1,1,19.05871,72.89969,4,1
"638","Dealer",0,0,3,"BHK","1402.197802",1,1,28.392679,77.344375,1,3
"220","Owner",0,0,2,"BHK","600.1091107",1,1,12.928575,77.585721,0,1
"8000","Dealer",0,0,3,"BHK","1500.009375",1,1,18.935883,72.825759,10,2
"5400","Dealer",1,1,3,"BHK","1345.023413",0,1,18.996549,72.842967,6,2
"850","Dealer",0,0,2,"BHK","1050.030883",1,1,28.570553,77.345958,3,2
"400","Owner",0,0,3,"BHK","870.1326952",1,1,22.491565,88.402473,0,3
"850","Dealer",0,1,2,"BHK","1215.848949",1,1,12.9958935,77.761394,3,2
"1000","Dealer",1,1,4,"BHK","2494.387628",0,1,28.506454,77.409568,2,4
"550","Owner",0,0,3,"BHK","1630.112626",1,1,17.88639,83.44711,2,2
"350","Owner",0,0,2,"BHK","1172.136638",1,1,22.759741,75.889532,0,2
"263","Owner",0,0,2,"BHK","850.0323206",1,1,21.19233,79.062102,1,1
"473","Dealer",1,0,2,"BHK","1048.315603",0,1,21.56128,74.21238,2,1
"390","Owner",0,1,2,"BHK","902.9868025",1,1,28.5041,77.381557,1,2
"650","Owner",0,0,2,"BHK","1047.036082",1,1,18.52361,73.84778,1,2
"940","Dealer",0,0,3,"BHK","1549.87634",1,1,22.54111,88.33778,1,3
"1600","Dealer",0,1,2,"BHK","1050.006563",1,1,18.96,72.82,4,2
"695","Dealer",1,1,3,"BHK","1931.09197",0,1,28.431862,77.351104,1,2
"300","Builder",1,1,1,"BHK","435.413643",0,0,19.524064,75.057956,0,1
"1100","Dealer",0,0,2,"BHK","1078.008624",1,1,24.69028,78.41889,3,2
"176","Dealer",1,1,1,"BHK","443.5483871",0,1,19.6394,72.7256,0,0
"2100","Dealer",0,1,2,"BHK","619.3228737",1,1,27.685618,85.325317,4,2
"571","Dealer",0,1,3,"BHK","1580.404096",1,1,30.662283,76.822397,4,2
"550","Owner",0,0,1,"BHK","615.0061501",1,1,12.96991,77.59796,2,1
"1500","Owner",0,0,3,"BHK","2250.225023",1,1,28.825417,77.563644,2,3
"3400","Dealer",0,1,2,"BHK","790.0178916",1,1,19.139348,72.820458,3,2
"198","Owner",0,0,1,"BHK","600",1,1,12.848056,74.866457,0,1
"600","Owner",0,0,2,"BHK","1111.111111",1,1,13.077741,80.164903,1,2
"5500","Dealer",0,0,3,"BHK","1070.018093",1,1,25.759244,78.621641,6,2
"1200","Dealer",0,0,3,"BHK","1756.954612",1,1,30.673383,76.733924,1,2
"730","Owner",0,1,3,"BHK","1485.249237",1,1,12.928575,77.585721,3,3
"370","Dealer",0,0,3,"BHK","1650.312221",1,1,30.752321,76.772816,0,3
"376","Dealer",1,0,3,"BHK","1074.285714",0,1,26.128882,91.732461,1,2
"1100","Owner",0,0,3,"BHK","1540.184822",1,1,12.96991,77.59796,2,2
"836","Dealer",1,1,3,"BHK","1348.604614",0,1,28.602325,77.401994,1,2
"615","Owner",0,1,2,"BHK","1070.868884",1,1,13.04034,77.591347,2,1
"140","Owner",0,1,1,"BHK","530.102234",1,1,30.664299,76.817624,0,1
"310","Owner",0,1,1,"BHK","658.0343876",1,1,18.4837,74.0265,2,1
"1100","Owner",0,0,3,"BHK","1600",1,1,28.535783,77.400502,3,3
"6700","Dealer",0,0,4,"BHK","2300.034329",1,1,19.103831,72.837361,8,3
"810","Dealer",0,1,2,"BHK","1224.860124",1,1,12.928575,77.585721,2,1
"1100","Owner",0,0,3,"BHK","1530.541255",1,1,12.9155,77.5584,1,3
"820","Owner",0,0,2,"BHK","1210.153483",1,1,12.96991,77.59796,1,1
"1100","Dealer",1,1,3,"BHK","882.9667683",0,0,24.69028,78.41889,3,2
"3900","Dealer",0,0,4,"BHK","2465.078061",1,1,19.1615,72.8731,6,4
"315","Dealer",0,1,1,"BHK","594.0033943",1,1,18.5823,73.983,1,0
"387","Dealer",0,0,2,"BHK","1172.727273",1,1,21.17,72.83,0,2
"1800","Dealer",0,0,3,"BHK","2409.961173",1,1,28.378021,77.063066,2,2
"450","Owner",0,0,3,"BHK","1415.09434",1,0,21.211929,81.655468,0,2
"640","Owner",0,0,2,"BHK","1120.056003",1,1,12.905368,77.580403,3,1
"400","Owner",0,0,2,"BHK","1025.115325",1,1,12.96991,77.59796,1,1
"900","Dealer",0,0,2,"BHK","601.0016694",1,1,18.476532,73.820689,3,2
"600","Dealer",0,0,2,"BHK","945.0307135",1,1,19.2167,73.0833,1,1
"280","Owner",0,0,2,"BHK","860.2150538",1,1,17.68333,75.91667,0,1
"405","Owner",1,1,2,"BHK","1157.142857",0,1,12.880421,77.774422,1,2
"3000","Dealer",1,0,3,"BHK","1850.024667",0,1,22.53028,88.33417,4,3
"315","Owner",0,0,2,"BHK","1008",1,1,23.166495,72.63429,1,2
"350","Dealer",0,0,2,"BHK","746.9056765",1,1,13.04034,77.591347,1,1
"545","Dealer",0,1,2,"BHK","1095.037171",NA,1,30.684523,76.691728,1,1
"367","Dealer",1,0,2,"BHK","1058.857473",0,1,17.815234,83.35818,1,1
"420","Owner",0,0,2,"BHK","1270.033263",1,1,28.629811,77.434197,0,1
"650","Dealer",0,0,3,"BHK","1525.105584",1,1,28.579004,77.431173,3,2
"495","Dealer",0,0,3,"BHK","1495.016611",1,1,28.38016,77.369936,2,2
"270","Dealer",0,1,1,"BHK","630.1050175",1,1,19.4559,72.8114,3,1
"1700","Dealer",0,0,3,"BHK","1600",1,1,19.063079,72.82464,2,2
"720","Dealer",0,0,2,"BHK","1000",1,1,18.097689,74.735239,2,1
"320","Owner",0,0,2,"BHK","949.8367468",1,1,23.22,72.68,1,2
"550","Dealer",0,1,2,"BHK","1050.019091",1,1,18.49667,73.94167,2,1
"490","Dealer",0,0,3,"BHK","1250",1,1,10.52,76.21,1,2
"160","Owner",0,0,2,"BHK","1000",1,1,19.97,72.73,0,1
"500","Owner",0,0,1,"BHK","506.0216577",1,1,22.128691,88.504832,2,1
"480","Owner",0,0,2,"BHK","1208.155047",1,1,13.09,80.27,1,1
"1600","Dealer",0,0,4,"BHK","2508.623393",1,1,22.5922,88.484911,2,4
"500","Dealer",0,1,2,"BHK","1085.069444",1,1,28.494868,77.410298,2,1
"700","Owner",0,0,3,"BHK","1400",1,1,28.63676,77.36315,1,2
"1200","Dealer",0,0,2,"BHK","1082.055906",1,1,19.061701,73.080488,1,1
"780","Dealer",0,0,3,"BHK","1525.224873",1,1,22.5922,88.484911,2,3
"560","Dealer",0,0,2,"BHK","1218.185773",1,1,20.249484,85.810238,2,1
"110","Owner",0,0,1,"BHK","217.7786577",1,1,11.954995,79.830243,0,1
"1100","Dealer",0,0,2,"BHK","970.9594845",1,1,24.69028,78.41889,2,2
"240","Dealer",0,0,2,"BHK","835.0730689",1,1,22.710469,88.793352,1,1
"850","Dealer",0,0,3,"BHK","1820.12848",1,1,22.54111,88.33778,2,3
"245","Dealer",0,0,1,"BHK","450.0367377",1,1,28.506454,77.409568,0,0
"280","Owner",0,1,2,"BHK","1150.369762",1,1,28.2102,76.8606,0,1
"270","Owner",0,0,2,"BHK","712.0253165",1,1,22.50686,88.223965,2,2
"415","Owner",0,1,1,"BHK","600.0578369",1,1,28.6423,77.3445,2,0
"2700","Dealer",0,0,4,"BHK","1709.077098",1,1,19.239813,72.962722,3,4
"420","Dealer",0,0,2,"BHK","1100.052383",1,1,12.96991,77.59796,1,2
"340","Owner",0,0,2,"BHK","950.2515372",1,1,26.16667,91.76667,0,1
"800","Dealer",0,0,3,"BHK","1357.082273",1,1,13.09,80.27,2,2
"450","Dealer",0,0,1,"BHK","635.0550381",1,1,19.2167,73.0833,1,0
"800","Dealer",0,0,2,"BHK","1015.099607",1,1,18.973908,73.025106,2,1
"850","Dealer",0,0,2,"BHK","1125.082727",1,1,19.033956,73.075342,2,2
"600","Owner",0,0,2,"BHK","1250",1,1,21.15389,79.08306,3,2
"585","Dealer",0,1,2,"BHK","1031.018682",1,1,18.475864,73.890009,2,2
"420","Dealer",0,1,3,"BHK","1160.862355",1,0,26.606357,80.114695,0,2
"580","Owner",0,0,2,"BHK","1093.102149",1,1,15.389936,75.097687,3,2
"750","Dealer",0,1,2,"BHK","1283.14799",1,1,28.514348,76.983292,3,2
"440","Owner",0,0,2,"BHK","1080.019637",1,1,12.840956,77.659441,0,1
"5500","Dealer",0,1,3,"BHK","1092.006512",1,1,19.0167,72.8167,6,2
"445","Owner",0,0,2,"BHK","881.0136607",1,1,28.9196,76.8972,1,2
"696","Dealer",1,1,3,"BHK","1549.076341",0,1,30.662283,76.822397,4,3
"420","Owner",0,0,2,"BHK","1765.447667",1,1,23.25,77.41667,1,2
"750","Owner",0,0,1,"BHK","650.026001",1,1,13.028627,80.252681,1,0
"550","Dealer",0,1,1,"BHK","550",1,1,19.2836,72.8675,2,0
"420","Dealer",1,0,2,"BHK","1100.052383",0,1,12.96991,77.59796,1,2
"700","Dealer",0,0,3,"BHK","2100.210021",1,1,30.92,77.12,4,2
